Date,sentbyaddress14trx
2022/09/12,-0.238
2022/09/13,-0.229
2022/09/14,-0.202
2022/09/15,-0.139
2022/09/16,-0.048
2022/09/17,0.137
2022/09/18,0.264
2022/09/19,0.332
2022/09/20,0.359
2022/09/21,0.348
2022/09/22,0.322
2022/09/23,0.298
2022/09/24,0.297
2022/09/25,0.286
2022/09/26,0.271
2022/09/27,0.289
2022/09/28,0.268
2022/09/29,0.239
2022/09/30,0.199
2022/10/01,0.149
2022/10/02,0.091
2022/10/03,0.02
2022/10/04,-0.047
2022/10/05,-0.094
2022/10/06,-0.1
2022/10/07,-0.086
2022/10/08,-0.035
2022/10/09,0.053
2022/10/10,0.154
2022/10/11,0.244
2022/10/12,0.303
2022/10/13,0.317
2022/10/14,0.289
2022/10/15,0.256
2022/10/16,0.196
2022/10/17,0.113
2022/10/18,0.007
2022/10/19,-0.1
2022/10/20,-0.181
2022/10/21,-0.241
2022/10/22,-0.31
2022/10/23,-0.372
2022/10/24,-0.418
2022/10/25,-0.46
2022/10/26,-0.477
2022/10/27,-0.467
2022/10/28,-0.469
2022/10/29,-0.477
2022/10/30,-0.491
2022/10/31,-0.497
2022/11/01,-0.488
2022/11/02,-0.493
2022/11/03,-0.486
2022/11/04,-0.493
2022/11/05,-0.5
2022/11/06,-0.523
2022/11/07,-0.523
2022/11/08,-0.518
2022/11/09,-0.491
2022/11/10,-0.463
2022/11/11,-0.439
2022/11/12,-0.421
2022/11/13,-0.42
2022/11/14,-0.405
2022/11/15,-0.366
2022/11/16,-0.317
2022/11/17,-0.25
2022/11/18,-0.191
2022/11/19,-0.161
2022/11/20,-0.169
2022/11/21,-0.2
2022/11/22,-0.24
2022/11/23,-0.263
2022/11/24,-0.249
2022/11/25,-0.198
2022/11/26,-0.144
2022/11/27,-0.111
2022/11/28,-0.027
2022/11/29,0.053
