Date,sentinusd90wmaUSD
2022/09/04,2706324719
2022/09/05,2686681887
2022/09/06,2758627177
2022/09/07,2770378180
2022/09/08,2775276051
2022/09/09,2790184723
2022/09/10,2760508268
2022/09/11,2730691627
2022/09/12,2774867778
2022/09/13,2882029175
2022/09/14,3087260298
2022/09/15,3240152819
2022/09/16,3314328341
2022/09/17,3289232135
2022/09/18,3268498535
2022/09/19,3299880736
2022/09/20,3306741847
2022/09/21,3319614288
2022/09/22,3329260200
2022/09/23,3332197145
2022/09/24,3294347395
2022/09/25,3258044651
2022/09/26,3250633885
2022/09/27,3251661698
2022/09/28,3231966427
2022/09/29,3248668581
2022/09/30,3244973927
2022/10/01,3205205467
2022/10/02,3160098380
2022/10/03,3142933875
2022/10/04,3111042204
2022/10/05,3073776931
2022/10/06,3050974742
2022/10/07,3027876920
2022/10/08,2984210132
2022/10/09,2930167244
2022/10/10,2890790677
2022/10/11,2862676338
2022/10/12,2828803210
2022/10/13,2828282259
2022/10/14,2805032205
2022/10/15,2759211925
2022/10/16,2714087528
2022/10/17,2685975207
2022/10/18,2663046937
2022/10/19,2636357061
2022/10/20,2611594154
2022/10/21,2599712664
2022/10/22,2560174037
2022/10/23,2524694547
2022/10/24,2515667510
2022/10/25,2538576008
2022/10/26,2581960806
2022/10/27,2598187607
2022/10/28,2597350756
2022/10/29,2592364056
2022/10/30,2570485272
2022/10/31,2569222010
2022/11/01,2553683979
2022/11/02,2564204593
2022/11/03,2560494120
2022/11/04,2570147748
2022/11/05,2543111671
2022/11/06,2524338234
2022/11/07,2555788882
2022/11/08,2667182974
2022/11/09,2799972357
2022/11/10,2893944681
2022/11/11,2922342138
2022/11/12,2927051976
2022/11/13,2949644711
2022/11/14,2968602355
2022/11/15,2970562964
2022/11/16,2977451882
2022/11/17,2972317152
2022/11/18,2959655855
2022/11/19,2931122285
2022/11/20,2900199152
2022/11/21,2937081188
2022/11/22,2937371319
2022/11/23,2915802770
2022/11/24,2887315551
2022/11/25,2858287870
2022/11/26,2819135709
2022/11/27,2777885796
2022/11/28,2764539075
2022/11/29,2746439043
