Date,sentinusd30wmaUSD
2022/09/05,2541237574
2022/09/06,2769075276
2022/09/07,2813716636
2022/09/08,2836989704
2022/09/09,2887751339
2022/09/10,2808110994
2022/09/11,2730556164
2022/09/12,2867050985
2022/09/13,3182138459
2022/09/14,3773862791
2022/09/15,4198871798
2022/09/16,4381034155
2022/09/17,4271409220
2022/09/18,4175338007
2022/09/19,4234983789
2022/09/20,4218085421
2022/09/21,4215204855
2022/09/22,4199968736
2022/09/23,4162792690
2022/09/24,4005055912
2022/09/25,3853934036
2022/09/26,3789947082
2022/09/27,3749806855
2022/09/28,3646357566
2022/09/29,3651669231
2022/09/30,3596285777
2022/10/01,3436332497
2022/10/02,3264923294
2022/10/03,3181860860
2022/10/04,3053863120
2022/10/05,2908287626
2022/10/06,2804498002
2022/10/07,2708541613
2022/10/08,2556184692
2022/10/09,2377786276
2022/10/10,2248038867
2022/10/11,2151271995
2022/10/12,2036395709
2022/10/13,2026128525
2022/10/14,1958670847
2022/10/15,1847046091
2022/10/16,1756128980
2022/10/17,1724284760
2022/10/18,1704893738
2022/10/19,1673852708
2022/10/20,1650323435
2022/10/21,1667670049
2022/10/22,1607421950
2022/10/23,1564270969
2022/10/24,1602137928
2022/10/25,1731337091
2022/10/26,1915742404
2022/10/27,2016593625
2022/10/28,2066301066
2022/10/29,2103318299
2022/10/30,2094331950
2022/10/31,2147457971
2022/11/01,2155656663
2022/11/02,2238075700
2022/11/03,2277424552
2022/11/04,2353850075
2022/11/05,2319710424
2022/11/06,2310433515
2022/11/07,2448167198
2022/11/08,2814706826
2022/11/09,3230792216
2022/11/10,3520274677
2022/11/11,3608614597
2022/11/12,3622607573
2022/11/13,3689534599
2022/11/14,3741601130
2022/11/15,3738424953
2022/11/16,3743336469
2022/11/17,3709965806
2022/11/18,3651826216
2022/11/19,3545900269
2022/11/20,3433116175
2022/11/21,3520518055
2022/11/22,3494387215
2022/11/23,3400610505
2022/11/24,3286975258
2022/11/25,3175350214
2022/11/26,3040209103
2022/11/27,2903093122
2022/11/28,2849694718
2022/11/29,2782237910
