Date,fee_to_reward3momUSD
2022/08/30,1.055
2022/08/31,1.005
2022/09/01,-0.072
2022/09/02,-0.739
2022/09/03,-1.339
2022/09/04,-0.706
2022/09/05,-0.089
2022/09/06,0.881
2022/09/07,1.285
2022/09/08,1.091
2022/09/09,0.193
2022/09/10,-0.911
2022/09/11,-1.043
2022/09/12,0.154
2022/09/13,1.494
2022/09/14,0.465
2022/09/15,0.568
2022/09/16,-1.094
2022/09/17,-0.89
2022/09/18,-1.204
2022/09/19,0.006
2022/09/20,0.784
2022/09/21,1.015
2022/09/22,-0.154
2022/09/23,-0.068
2022/09/24,-1.317
2022/09/25,-0.356
2022/09/26,0.232
2022/09/27,0.756
2022/09/28,0.697
2022/09/29,-0.17
2022/09/30,-0.113
2022/10/01,-0.856
2022/10/02,-0.71
2022/10/03,-0.316
2022/10/04,0.465
2022/10/05,0.832
2022/10/06,0.108
2022/10/07,-0.02
2022/10/08,-0.899
2022/10/09,-0.493
2022/10/10,0.06
2022/10/11,0.311
2022/10/12,0.337
2022/10/13,0.289
2022/10/14,0.106
2022/10/15,-0.391
2022/10/16,-0.59
2022/10/17,0.763
2022/10/18,1.177
2022/10/19,0.685
2022/10/20,0.328
2022/10/21,0.414
2022/10/22,-0.617
2022/10/23,-1.024
2022/10/24,-0.855
2022/10/25,0.675
2022/10/26,0.624
2022/10/27,0.011
2022/10/28,-0.195
2022/10/29,-0.324
2022/10/30,-0.683
2022/10/31,0.213
2022/11/01,-0.15
2022/11/02,1.097
2022/11/03,-0.132
2022/11/04,0.496
2022/11/05,-1.17
2022/11/06,-0.733
2022/11/07,-0.488
2022/11/08,3.82
2022/11/09,4.665
2022/11/10,3.39
2022/11/11,-1.385
2022/11/12,-3.897
2022/11/13,-3.063
2022/11/14,-0.903
2022/11/15,0.053
2022/11/16,-0.342
2022/11/17,-0.915
2022/11/18,-0.847
2022/11/19,-0.882
2022/11/20,-0.377
2022/11/21,0.55
2022/11/22,1.112
2022/11/23,-0.095
2022/11/24,-0.713
2022/11/25,-1.096
2022/11/26,-0.447
2022/11/27,-0.431
2022/11/28,0.431
2022/11/29,0.373
