Date,hashrate14trx
2022/10/23,-9.596
2022/10/24,-9.673
2022/10/25,-9.748
2022/10/26,-9.819
2022/10/27,-9.887
2022/10/28,-9.953
2022/10/29,-10.017
2022/10/30,-10.078
2022/10/31,-10.137
2022/11/01,-10.194
2022/11/02,-10.249
2022/11/03,-10.302
2022/11/04,-10.353
2022/11/05,-10.403
2022/11/06,-10.451
2022/11/07,-10.498
2022/11/08,-10.543
2022/11/09,-10.586
2022/11/10,-10.629
2022/11/11,-10.67
2022/11/12,-10.71
2022/11/13,-10.748
2022/11/14,-10.786
2022/11/15,-10.822
2022/11/16,-10.858
2022/11/17,-10.892
2022/11/18,-10.926
2022/11/19,-10.959
2022/11/20,-10.99
2022/11/21,-11.021
2022/11/22,-11.052
2022/11/23,-11.081
2022/11/24,-11.11
2022/11/25,-11.138
2022/11/26,-11.165
2022/11/27,-11.191
2022/11/28,-11.217
2022/11/29,-11.243
