Date,fee_to_reward14rocUSD
2022/08/31,17.756
2022/09/01,12.814
2022/09/02,-22.008
2022/09/03,-19.396
2022/09/04,-8.443
2022/09/05,-14.367
2022/09/06,3.447
2022/09/07,22.43
2022/09/08,22.18
2022/09/09,-3.451
2022/09/10,7.796
2022/09/11,11.367
2022/09/12,9.119
2022/09/13,17.801
2022/09/14,-7.307
2022/09/15,30.421
2022/09/16,9.889
2022/09/17,8.926
2022/09/18,18.233
2022/09/19,13.716
2022/09/20,3.158
2022/09/21,4.305
2022/09/22,-22.724
2022/09/23,-5.083
2022/09/24,-9.241
2022/09/25,-6.572
2022/09/26,-2.558
2022/09/27,-23.537
2022/09/28,1.523
2022/09/29,-20.842
2022/09/30,-0.22
2022/10/01,3.569
2022/10/02,-12.019
2022/10/03,-10.597
2022/10/04,-7.458
2022/10/05,-13.653
2022/10/06,-2.308
2022/10/07,-6.053
2022/10/08,-3.97
2022/10/09,-7.896
2022/10/10,-10.843
2022/10/11,-16.896
2022/10/12,-17.158
2022/10/13,3.228
2022/10/14,-10.43
2022/10/15,-4.138
2022/10/16,9.121
2022/10/17,27.203
2022/10/18,21.012
2022/10/19,2.273
2022/10/20,33.824
2022/10/21,36.187
2022/10/22,15.144
2022/10/23,18.628
2022/10/24,4.403
2022/10/25,27.029
2022/10/26,26.861
2022/10/27,-4.582
2022/10/28,15.114
2022/10/29,34.2
2022/10/30,-9.11
2022/10/31,-3.693
2022/11/01,-14.966
2022/11/02,5.154
2022/11/03,-15.291
2022/11/04,-11.312
2022/11/05,-14.071
2022/11/06,-10.558
2022/11/07,-2.522
2022/11/08,81.54
2022/11/09,107.964
2022/11/10,106.927
2022/11/11,49.262
2022/11/12,5.348
2022/11/13,38.321
2022/11/14,13.412
2022/11/15,12.376
2022/11/16,-14.778
2022/11/17,-9.961
2022/11/18,-27.908
2022/11/19,-9.83
2022/11/20,1.192
2022/11/21,2.152
2022/11/22,-47.75
2022/11/23,-65.634
2022/11/24,-63.205
2022/11/25,-55.552
2022/11/26,-38.656
2022/11/27,-42.281
2022/11/28,-33.994
2022/11/29,-28.521
