Date,confirmationtime30trx
2022/08/31,-0.054
2022/09/01,-0.05
2022/09/02,-0.046
2022/09/03,-0.042
2022/09/04,-0.038
2022/09/05,-0.034
2022/09/06,-0.03
2022/09/07,-0.026
2022/09/08,-0.023
2022/09/09,-0.019
2022/09/10,-0.014
2022/09/11,-0.009
2022/09/12,-0.004
2022/09/13,0.001
2022/09/14,0.007
2022/09/15,0.01
2022/09/16,0.009
2022/09/17,0.006
2022/09/18,-0.001
2022/09/19,-0.009
2022/09/20,-0.019
2022/09/21,-0.03
2022/09/22,-0.042
2022/09/23,-0.054
2022/09/24,-0.067
2022/09/25,-0.08
2022/09/26,-0.093
2022/09/27,-0.106
2022/09/28,-0.118
2022/09/29,-0.13
2022/09/30,-0.141
2022/10/01,-0.152
2022/10/02,-0.162
2022/10/03,-0.172
2022/10/04,-0.18
2022/10/05,-0.188
2022/10/06,-0.195
2022/10/07,-0.202
2022/10/08,-0.207
2022/10/09,-0.212
2022/10/10,-0.217
2022/10/11,-0.221
2022/10/12,-0.224
2022/10/13,-0.226
2022/10/14,-0.228
2022/10/15,-0.229
2022/10/16,-0.23
2022/10/17,-0.231
2022/10/18,-0.23
2022/10/19,-0.23
2022/10/20,-0.229
2022/10/21,-0.227
2022/10/22,-0.226
2022/10/23,-0.223
2022/10/24,-0.221
2022/10/25,-0.218
2022/10/26,-0.215
2022/10/27,-0.212
2022/10/28,-0.208
2022/10/29,-0.204
2022/10/30,-0.201
2022/10/31,-0.197
2022/11/01,-0.193
2022/11/02,-0.188
2022/11/03,-0.184
2022/11/04,-0.18
2022/11/05,-0.175
2022/11/06,-0.171
2022/11/07,-0.167
2022/11/08,-0.162
2022/11/09,-0.158
2022/11/10,-0.153
2022/11/11,-0.149
2022/11/12,-0.145
2022/11/13,-0.14
2022/11/14,-0.136
2022/11/15,-0.132
2022/11/16,-0.128
2022/11/17,-0.124
2022/11/18,-0.12
2022/11/19,-0.116
2022/11/20,-0.112
2022/11/21,-0.108
2022/11/22,-0.104
2022/11/23,-0.1
2022/11/24,-0.097
2022/11/25,-0.093
2022/11/26,-0.09
2022/11/27,-0.086
2022/11/28,-0.083
2022/11/29,-0.08
