Date,sentinusd30trxUSD
2022/08/28,-0.422
2022/08/29,-0.419
2022/08/30,-0.412
2022/08/31,-0.401
2022/09/01,-0.386
2022/09/02,-0.356
2022/09/03,-0.342
2022/09/04,-0.344
2022/09/05,-0.35
2022/09/06,-0.32
2022/09/07,-0.286
2022/09/08,-0.252
2022/09/09,-0.214
2022/09/10,-0.191
2022/09/11,-0.183
2022/09/12,-0.156
2022/09/13,-0.086
2022/09/14,0.061
2022/09/15,0.247
2022/09/16,0.428
2022/09/17,0.56
2022/09/18,0.651
2022/09/19,0.73
2022/09/20,0.787
2022/09/21,0.828
2022/09/22,0.854
2022/09/23,0.865
2022/09/24,0.847
2022/09/25,0.807
2022/09/26,0.76
2022/09/27,0.713
2022/09/28,0.657
2022/09/29,0.609
2022/09/30,0.56
2022/10/01,0.497
2022/10/02,0.422
2022/10/03,0.347
2022/10/04,0.269
2022/10/05,0.186
2022/10/06,0.106
2022/10/07,0.028
2022/10/08,-0.054
2022/10/09,-0.143
2022/10/10,-0.231
2022/10/11,-0.314
2022/10/12,-0.395
2022/10/13,-0.459
2022/10/14,-0.518
2022/10/15,-0.581
2022/10/16,-0.647
2022/10/17,-0.708
2022/10/18,-0.763
2022/10/19,-0.814
2022/10/20,-0.861
2022/10/21,-0.898
2022/10/22,-0.939
2022/10/23,-0.98
2022/10/24,-1.01
2022/10/25,-1.018
2022/10/26,-0.997
2022/10/27,-0.963
2022/10/28,-0.926
2022/10/29,-0.888
2022/10/30,-0.856
2022/10/31,-0.822
2022/11/01,-0.791
2022/11/02,-0.751
2022/11/03,-0.711
2022/11/04,-0.665
2022/11/05,-0.631
2022/11/06,-0.602
2022/11/07,-0.556
2022/11/08,-0.458
2022/11/09,-0.305
2022/11/10,-0.129
2022/11/11,0.035
2022/11/12,0.175
2022/11/13,0.301
2022/11/14,0.413
2022/11/15,0.503
2022/11/16,0.575
2022/11/17,0.627
2022/11/18,0.657
2022/11/19,0.663
2022/11/20,0.647
2022/11/21,0.645
2022/11/22,0.638
2022/11/23,0.616
2022/11/24,0.58
2022/11/25,0.533
2022/11/26,0.473
2022/11/27,0.401
2022/11/28,0.334
2022/11/29,0.268
