Date,sentbyaddress30trx
2022/09/15,-0.143
2022/09/16,-0.137
2022/09/17,-0.118
2022/09/18,-0.101
2022/09/19,-0.087
2022/09/20,-0.076
2022/09/21,-0.068
2022/09/22,-0.061
2022/09/23,-0.055
2022/09/24,-0.046
2022/09/25,-0.038
2022/09/26,-0.031
2022/09/27,-0.021
2022/09/28,-0.015
2022/09/29,-0.01
2022/09/30,-0.006
2022/10/01,-0.006
2022/10/02,-0.007
2022/10/03,-0.011
2022/10/04,-0.016
2022/10/05,-0.021
2022/10/06,-0.023
2022/10/07,-0.022
2022/10/08,-0.017
2022/10/09,-0.007
2022/10/10,0.006
2022/10/11,0.021
2022/10/12,0.035
2022/10/13,0.044
2022/10/14,0.049
2022/10/15,0.053
2022/10/16,0.053
2022/10/17,0.049
2022/10/18,0.04
2022/10/19,0.028
2022/10/20,0.016
2022/10/21,0.005
2022/10/22,-0.008
2022/10/23,-0.023
2022/10/24,-0.037
2022/10/25,-0.052
2022/10/26,-0.065
2022/10/27,-0.075
2022/10/28,-0.086
2022/10/29,-0.098
2022/10/30,-0.111
2022/10/31,-0.123
2022/11/01,-0.133
2022/11/02,-0.144
2022/11/03,-0.154
2022/11/04,-0.166
2022/11/05,-0.177
2022/11/06,-0.19
2022/11/07,-0.201
2022/11/08,-0.211
2022/11/09,-0.218
2022/11/10,-0.224
2022/11/11,-0.23
2022/11/12,-0.236
2022/11/13,-0.243
2022/11/14,-0.249
2022/11/15,-0.251
2022/11/16,-0.251
2022/11/17,-0.248
2022/11/18,-0.244
2022/11/19,-0.242
2022/11/20,-0.242
2022/11/21,-0.246
2022/11/22,-0.25
2022/11/23,-0.254
2022/11/24,-0.254
2022/11/25,-0.249
2022/11/26,-0.244
2022/11/27,-0.239
2022/11/28,-0.227
2022/11/29,-0.214
