Date,fee_to_reward90momUSD
2022/09/06,-1.352
2022/09/07,-0.42
2022/09/08,-0.071
2022/09/09,-0.612
2022/09/10,-1.267
2022/09/11,-5.951
2022/09/12,-3.193
2022/09/13,-2.457
2022/09/14,-1.183
2022/09/15,-0.36
2022/09/16,-2.61
2022/09/17,-2.398
2022/09/18,-1.38
2022/09/19,-1.369
2022/09/20,-1.034
2022/09/21,-0.701
2022/09/22,-1.621
2022/09/23,-0.437
2022/09/24,-1.064
2022/09/25,-1.342
2022/09/26,-1.184
2022/09/27,-2.12
2022/09/28,-1.754
2022/09/29,-0.679
2022/09/30,0.138
2022/10/01,-0.561
2022/10/02,-0.979
2022/10/03,-0.844
2022/10/04,-0.905
2022/10/05,-0.534
2022/10/06,-0.606
2022/10/07,-0.534
2022/10/08,-0.654
2022/10/09,-1.342
2022/10/10,-0.714
2022/10/11,-1.389
2022/10/12,-1.115
2022/10/13,-0.471
2022/10/14,-1.135
2022/10/15,-1.014
2022/10/16,-1.462
2022/10/17,-0.815
2022/10/18,-0.455
2022/10/19,-0.381
2022/10/20,0.534
2022/10/21,1.026
2022/10/22,-0.214
2022/10/23,-0.762
2022/10/24,-0.303
2022/10/25,-0.635
2022/10/26,-0.511
2022/10/27,-0.564
2022/10/28,0.252
2022/10/29,0.285
2022/10/30,-1.478
2022/10/31,-0.015
2022/11/01,-0.112
2022/11/02,0.571
2022/11/03,0.376
2022/11/04,0.992
2022/11/05,-0.286
2022/11/06,-0.805
2022/11/07,-0.368
2022/11/08,2.099
2022/11/09,3.726
2022/11/10,3.253
2022/11/11,1.996
2022/11/12,0.425
2022/11/13,-0.186
2022/11/14,1.122
2022/11/15,0.386
2022/11/16,0.293
2022/11/17,-0.673
2022/11/18,-0.171
2022/11/19,-0.443
2022/11/20,-0.623
2022/11/21,0.12
2022/11/22,0.261
2022/11/23,-0.655
2022/11/24,-1.003
2022/11/25,-0.39
2022/11/26,-0.469
2022/11/27,-1.189
2022/11/28,-1.014
2022/11/29,-1.101
