Date,fee_to_reward30momUSD
2022/09/05,0.24
2022/09/06,0.427
2022/09/07,0.27
2022/09/08,0.459
2022/09/09,-0.815
2022/09/10,-0.776
2022/09/11,-0.353
2022/09/12,0.622
2022/09/13,1.315
2022/09/14,-0.264
2022/09/15,1.219
2022/09/16,0.128
2022/09/17,-0.334
2022/09/18,-0.866
2022/09/19,0.425
2022/09/20,0.596
2022/09/21,0.577
2022/09/22,0.013
2022/09/23,0.12
2022/09/24,-0.677
2022/09/25,-0.753
2022/09/26,0.797
2022/09/27,0.711
2022/09/28,0.189
2022/09/29,-0.429
2022/09/30,-0.407
2022/10/01,-0.595
2022/10/02,-0.4
2022/10/03,0.616
2022/10/04,0.576
2022/10/05,0.521
2022/10/06,-0.157
2022/10/07,-0.728
2022/10/08,-1.469
2022/10/09,-0.843
2022/10/10,0.243
2022/10/11,-0.115
2022/10/12,-0.661
2022/10/13,-0.962
2022/10/14,-0.474
2022/10/15,-1.62
2022/10/16,-0.458
2022/10/17,1.18
2022/10/18,0.762
2022/10/19,0.22
2022/10/20,0.724
2022/10/21,0.161
2022/10/22,-0.243
2022/10/23,-0.232
2022/10/24,0.622
2022/10/25,0.788
2022/10/26,0.16
2022/10/27,-0.122
2022/10/28,-0.104
2022/10/29,0.006
2022/10/30,-0.692
2022/10/31,0.965
2022/11/01,0.567
2022/11/02,0.721
2022/11/03,0.367
2022/11/04,0.231
2022/11/05,-0.556
2022/11/06,-0.346
2022/11/07,0.642
2022/11/08,3.757
2022/11/09,4.259
2022/11/10,3.722
2022/11/11,2.035
2022/11/12,0.073
2022/11/13,0.552
2022/11/14,1.523
2022/11/15,0.716
2022/11/16,-0.553
2022/11/17,-0.57
2022/11/18,-0.816
2022/11/19,-1.763
2022/11/20,-1.361
2022/11/21,0.35
2022/11/22,0.373
2022/11/23,-0.6
2022/11/24,-1.038
2022/11/25,-1.347
2022/11/26,-1.058
2022/11/27,-1.273
2022/11/28,-0.591
2022/11/29,-0.002
