Date,transactionvalue30trxUSD
2022/08/16,-0.653
2022/08/17,-0.606
2022/08/18,-0.565
2022/08/19,-0.518
2022/08/20,-0.485
2022/08/21,-0.467
2022/08/22,-0.455
2022/08/23,-0.448
2022/08/24,-0.441
2022/08/25,-0.436
2022/08/26,-0.426
2022/08/27,-0.419
2022/08/28,-0.413
2022/08/29,-0.398
2022/08/30,-0.378
2022/08/31,-0.354
2022/09/01,-0.327
2022/09/02,-0.286
2022/09/03,-0.262
2022/09/04,-0.257
2022/09/05,-0.256
2022/09/06,-0.219
2022/09/07,-0.178
2022/09/08,-0.137
2022/09/09,-0.093
2022/09/10,-0.066
2022/09/11,-0.053
2022/09/12,-0.021
2022/09/13,0.054
2022/09/14,0.205
2022/09/15,0.382
2022/09/16,0.546
2022/09/17,0.659
2022/09/18,0.732
2022/09/19,0.795
2022/09/20,0.838
2022/09/21,0.868
2022/09/22,0.884
2022/09/23,0.887
2022/09/24,0.862
2022/09/25,0.816
2022/09/26,0.765
2022/09/27,0.712
2022/09/28,0.652
2022/09/29,0.6
2022/09/30,0.546
2022/10/01,0.479
2022/10/02,0.4
2022/10/03,0.32
2022/10/04,0.238
2022/10/05,0.151
2022/10/06,0.067
2022/10/07,-0.014
2022/10/08,-0.098
2022/10/09,-0.189
2022/10/10,-0.279
2022/10/11,-0.362
2022/10/12,-0.441
2022/10/13,-0.504
2022/10/14,-0.562
2022/10/15,-0.622
2022/10/16,-0.684
2022/10/17,-0.741
2022/10/18,-0.791
2022/10/19,-0.837
2022/10/20,-0.88
2022/10/21,-0.914
2022/10/22,-0.95
2022/10/23,-0.986
2022/10/24,-1.01
2022/10/25,-1.009
2022/10/26,-0.98
2022/10/27,-0.939
2022/10/28,-0.895
2022/10/29,-0.848
2022/10/30,-0.809
2022/10/31,-0.767
2022/11/01,-0.729
2022/11/02,-0.68
2022/11/03,-0.633
2022/11/04,-0.578
2022/11/05,-0.534
2022/11/06,-0.496
2022/11/07,-0.442
2022/11/08,-0.339
2022/11/09,-0.192
2022/11/10,-0.025
2022/11/11,0.129
2022/11/12,0.262
2022/11/13,0.38
2022/11/14,0.481
2022/11/15,0.561
2022/11/16,0.626
2022/11/17,0.67
2022/11/18,0.697
2022/11/19,0.703
2022/11/20,0.689
2022/11/21,0.696
2022/11/22,0.699
2022/11/23,0.688
2022/11/24,0.662
2022/11/25,0.623
2022/11/26,0.57
2022/11/27,0.506
2022/11/28,0.443
2022/11/29,0.381
