Date,transactions3trx
2022/09/01,0.215
2022/09/02,0.487
2022/09/03,-0.026
2022/09/04,0.538
2022/09/05,0.627
2022/09/06,0.364
2022/09/07,0.045
2022/09/08,-0.01
2022/09/09,0.177
2022/09/10,-0.83
2022/09/11,-1.084
2022/09/12,-0.461
2022/09/13,0.312
2022/09/14,0.864
2022/09/15,2.831
2022/09/16,4.068
2022/09/17,4.092
2022/09/18,1.66
2022/09/19,-0.183
2022/09/20,-0.905
2022/09/21,-1.537
2022/09/22,-1.476
2022/09/23,-1.159
2022/09/24,-0.94
2022/09/25,-0.748
2022/09/26,-0.185
2022/09/27,0.981
2022/09/28,0.349
2022/09/29,-0.009
2022/09/30,0.904
2022/10/01,0.656
2022/10/02,0.371
2022/10/03,1.721
2022/10/04,1.056
2022/10/05,0.189
2022/10/06,0.059
2022/10/07,-0.157
2022/10/08,-0.259
2022/10/09,-1.434
2022/10/10,-1.421
2022/10/11,-1.014
2022/10/12,-1.242
2022/10/13,-0.742
2022/10/14,-0.883
2022/10/15,-1.312
2022/10/16,-2.063
2022/10/17,-1.184
2022/10/18,-0.494
2022/10/19,0.199
2022/10/20,1.308
2022/10/21,1.278
2022/10/22,-0.848
2022/10/23,-1.493
2022/10/24,-1.114
2022/10/25,-0.546
2022/10/26,0.512
2022/10/27,1.117
2022/10/28,0.598
2022/10/29,-0.113
2022/10/30,-0.541
2022/10/31,-0.306
2022/11/01,0.039
2022/11/02,-0.442
2022/11/03,0.192
2022/11/04,-0.321
2022/11/05,-1.419
2022/11/06,-1.761
2022/11/07,0.133
2022/11/08,1.669
2022/11/09,3.2
2022/11/10,3.065
2022/11/11,1.654
2022/11/12,-0.337
2022/11/13,-0.246
2022/11/14,0.754
2022/11/15,0.642
2022/11/16,-0.218
2022/11/17,-0.497
2022/11/18,-1.561
2022/11/19,-3.117
2022/11/20,-3.486
2022/11/21,-2.685
2022/11/22,-1.796
2022/11/23,-0.987
2022/11/24,-0.239
2022/11/25,0.273
2022/11/26,-0.356
2022/11/27,-1.459
2022/11/28,0.771
2022/11/29,1.684
