Date,transactionvalue90rocUSD
2022/09/11,-82.949
2022/09/12,-26.984
2022/09/13,31.163
2022/09/14,170.756
2022/09/15,128.147
2022/09/16,29.062
2022/09/17,-44.955
2022/09/18,-39.189
2022/09/19,45.774
2022/09/20,17.433
2022/09/21,26.089
2022/09/22,23.673
2022/09/23,68.041
2022/09/24,-19.456
2022/09/25,-53.061
2022/09/26,-0.229
2022/09/27,-34.606
2022/09/28,-37.548
2022/09/29,45.602
2022/09/30,110.945
2022/10/01,43.328
2022/10/02,-54.817
2022/10/03,-2.618
2022/10/04,-28.285
2022/10/05,-69.246
2022/10/06,-23.379
2022/10/07,81.662
2022/10/08,-29.894
2022/10/09,-71.96
2022/10/10,-52.136
2022/10/11,-41.246
2022/10/12,-32.883
2022/10/13,-18.967
2022/10/14,13.207
2022/10/15,-45.828
2022/10/16,-76.835
2022/10/17,-72.059
2022/10/18,-41.805
2022/10/19,-76.477
2022/10/20,-30.952
2022/10/21,62.905
2022/10/22,-12.81
2022/10/23,-44.507
2022/10/24,37.275
2022/10/25,22.73
2022/10/26,21.859
2022/10/27,-1.881
2022/10/28,73.214
2022/10/29,114.165
2022/10/30,-20.196
2022/10/31,18.48
2022/11/01,12.816
2022/11/02,116.371
2022/11/03,9.346
2022/11/04,122.997
2022/11/05,-4.027
2022/11/06,-10.979
2022/11/07,49.232
2022/11/08,81.373
2022/11/09,126.779
2022/11/10,140.713
2022/11/11,64.617
2022/11/12,82.362
2022/11/13,10.337
2022/11/14,47.129
2022/11/15,-45.152
2022/11/16,37.258
2022/11/17,-26.184
2022/11/18,50.199
2022/11/19,46.887
2022/11/20,-6.799
2022/11/21,145.146
2022/11/22,44.172
2022/11/23,-3.985
2022/11/24,-38.065
2022/11/25,-19.397
2022/11/26,-41.608
2022/11/27,-61.41
2022/11/28,-26.341
2022/11/29,-30.309
