Date,sentinusd90momUSD
2022/07/02,-1867004825
2022/07/03,-3613335285
2022/07/04,-3014813778
2022/07/05,-4067301568
2022/07/06,-3661955938
2022/07/07,-133411873
2022/07/08,-224851751
2022/07/09,-1230731246
2022/07/10,-5518408077
2022/07/11,-1905318799
2022/07/12,-1442321895
2022/07/13,-929295007
2022/07/14,-1830291100
2022/07/15,438898486
2022/07/16,-1179209138
2022/07/17,-2461528407
2022/07/18,-469742819
2022/07/19,-1523698957
2022/07/20,-1204276206
2022/07/21,2720983987
2022/07/22,437808677
2022/07/23,-796587273
2022/07/24,-4831151060
2022/07/25,-2443894212
2022/07/26,-1698650964
2022/07/27,-1658690717
2022/07/28,-3262892691
2022/07/29,611656506
2022/07/30,-2969006426
2022/07/31,-5638613652
2022/08/01,-4625040711
2022/08/02,-2819988222
2022/08/03,-3428581971
2022/08/04,-3238076821
2022/08/05,-423697737
2022/08/06,-1941725150
2022/08/07,-7186185763
2022/08/08,-5971436073
2022/08/09,-9223127999
2022/08/10,-11736257747
2022/08/11,-6004709102
2022/08/12,-91382624
2022/08/13,1245204
2022/08/14,-5744700878
2022/08/15,-402531565
2022/08/16,-2152344056
2022/08/17,1007020214
2022/08/18,-2840635118
2022/08/19,1808017393
2022/08/20,-473484261
2022/08/21,-3281947868
2022/08/22,-1311181751
2022/08/23,-121302555
2022/08/24,-3914420857
2022/08/25,-3243726416
2022/08/26,1000300986
2022/08/27,364939434
2022/08/28,-1379653352
2022/08/29,-929186072
2022/08/30,-1203965981
2022/08/31,-1147261656
2022/09/01,270032261
2022/09/02,2972178576
2022/09/03,-32539250
2022/09/04,-1958839182
2022/09/05,-1663714432
2022/09/06,3651479938
2022/09/07,973118079
2022/09/08,-1620161299
2022/09/09,-1733320527
2022/09/10,-2322226631
2022/09/11,-8254982094
2022/09/12,-1890197666
2022/09/13,1800223652
2022/09/14,7695010194
2022/09/15,6060787347
2022/09/16,2374851341
2022/09/17,-737182506
2022/09/18,-979972806
2022/09/19,1711954990
2022/09/20,881509608
2022/09/21,1082220618
2022/09/22,905987083
2022/09/23,1579011007
2022/09/24,-38692165
2022/09/25,-1262390235
2022/09/26,381894979
2022/09/27,-818133615
2022/09/28,-1104949245
2022/09/29,1067116472
2022/09/30,1537759753
2022/10/01,370477792
2022/10/02,-1171972550
2022/10/03,159301235
2022/10/04,-576808322
2022/10/05,-3071896016
2022/10/06,-573395260
2022/10/07,875142764
2022/10/08,-389271361
2022/10/09,-1483714861
2022/10/10,-1308131620
2022/10/11,-1287305600
2022/10/12,-908217529
2022/10/13,-977997997
2022/10/14,-42578432
2022/10/15,-1011594541
2022/10/16,-3702770104
2022/10/17,-4631334135
2022/10/18,-1640513343
2022/10/19,-5853851207
2022/10/20,-811390719
2022/10/21,808839323
2022/10/22,-318084396
2022/10/23,-1420133979
2022/10/24,-406773109
2022/10/25,258711126
2022/10/26,652579398
2022/10/27,-321286095
2022/10/28,955500328
2022/10/29,1196768954
2022/10/30,-1092405644
2022/10/31,113380903
2022/11/01,-69305286
2022/11/02,1076464835
2022/11/03,-22682778
2022/11/04,1563443905
2022/11/05,-422306812
2022/11/06,-684936173
2022/11/07,1330057921
2022/11/08,3402717227
2022/11/09,5326249331
2022/11/10,4302042233
2022/11/11,1675034158
2022/11/12,1300933616
2022/11/13,463209788
2022/11/14,1448680750
2022/11/15,-2322758656
2022/11/16,806097548
2022/11/17,-926070089
2022/11/18,650183693
2022/11/19,320541883
2022/11/20,-347096973
2022/11/21,2513424073
2022/11/22,738529011
2022/11/23,-299987446
2022/11/24,-1211900813
2022/11/25,-492299582
2022/11/26,-1024871108
2022/11/27,-2318380384
2022/11/28,-721385917
2022/11/29,-869959070
