Date,activeaddresses30var
2022/08/12,13344965167
2022/08/13,13532093130
2022/08/14,13838731521
2022/08/15,14130022543
2022/08/16,14249872569
2022/08/17,14408029656
2022/08/18,14428564022
2022/08/19,14787912111
2022/08/20,15192235062
2022/08/21,15379655559
2022/08/22,15700371521
2022/08/23,15893820016
2022/08/24,16070425990
2022/08/25,6324060242
2022/08/26,6524164821
2022/08/27,6698311091
2022/08/28,6957021107
2022/08/29,7157772186
2022/08/30,7366581482
2022/08/31,6335830717
2022/09/01,6295409679
2022/09/02,5932599623
2022/09/03,1644594529
2022/09/04,1548400522
2022/09/05,1368439240
2022/09/06,1033968518
2022/09/07,931736269
2022/09/08,904049377
2022/09/09,818203519
2022/09/10,854101791
2022/09/11,778236012
2022/09/12,752029216
2022/09/13,748572389
2022/09/14,849186336
2022/09/15,7935113003
2022/09/16,22515692082
2022/09/17,35790305950
2022/09/18,35944522097
2022/09/19,36011366785
2022/09/20,35962671504
2022/09/21,35969878878
2022/09/22,35983139501
2022/09/23,36034032867
2022/09/24,36131148498
2022/09/25,36189365219
2022/09/26,36317641242
2022/09/27,37048942100
2022/09/28,37076440656
2022/09/29,37188691192
2022/09/30,37274803476
2022/10/01,37259681335
2022/10/02,37166060258
2022/10/03,37019542605
2022/10/04,36396291092
2022/10/05,36256107623
2022/10/06,36705819983
2022/10/07,37054854309
2022/10/08,37996278356
2022/10/09,38787001163
2022/10/10,39525896083
2022/10/11,39842884284
2022/10/12,39930560218
2022/10/13,39924329086
2022/10/14,39623801345
2022/10/15,33344722380
2022/10/16,18294013509
2022/10/17,2272475173
2022/10/18,2507792408
2022/10/19,2609219498
2022/10/20,2609622562
2022/10/21,2590684680
2022/10/22,2841090324
2022/10/23,2989848216
2022/10/24,3045270022
2022/10/25,3169122427
2022/10/26,3170404614
2022/10/27,2890247712
2022/10/28,2970333851
2022/10/29,3132076481
2022/10/30,3221247465
2022/10/31,3287982179
2022/11/01,3316059797
2022/11/02,3443187047
2022/11/03,3442718731
2022/11/04,3664051837
2022/11/05,3633174992
2022/11/06,3684567768
2022/11/07,2921020595
2022/11/08,2206143369
2022/11/09,1536483419
2022/11/10,1201449431
2022/11/11,1083100800
2022/11/12,992360131
2022/11/13,980615020
2022/11/14,1012479759
2022/11/15,1089454940
2022/11/16,1105056767
2022/11/17,1157237869
2022/11/18,1159041310
2022/11/19,1206941905
2022/11/20,1320045779
2022/11/21,1510127520
2022/11/22,1692106029
2022/11/23,1719864213
2022/11/24,1736051300
2022/11/25,1702186978
2022/11/26,1575299196
2022/11/27,1692828114
2022/11/28,1934839473
2022/11/29,1954880382
2022/11/30,1956985405
