Date,price30trxUSD
2022/09/21,0.042
2022/09/22,0.02
2022/09/23,-0.004
2022/09/24,-0.028
2022/09/25,-0.052
2022/09/26,-0.076
2022/09/27,-0.099
2022/09/28,-0.121
2022/09/29,-0.143
2022/09/30,-0.163
2022/10/01,-0.182
2022/10/02,-0.201
2022/10/03,-0.218
2022/10/04,-0.235
2022/10/05,-0.249
2022/10/06,-0.262
2022/10/07,-0.273
2022/10/08,-0.283
2022/10/09,-0.293
2022/10/10,-0.301
2022/10/11,-0.31
2022/10/12,-0.317
2022/10/13,-0.325
2022/10/14,-0.331
2022/10/15,-0.337
2022/10/16,-0.342
2022/10/17,-0.346
2022/10/18,-0.349
2022/10/19,-0.351
2022/10/20,-0.353
2022/10/21,-0.354
2022/10/22,-0.354
2022/10/23,-0.353
2022/10/24,-0.351
2022/10/25,-0.347
2022/10/26,-0.339
2022/10/27,-0.327
2022/10/28,-0.312
2022/10/29,-0.294
2022/10/30,-0.272
2022/10/31,-0.249
2022/11/01,-0.224
2022/11/02,-0.199
2022/11/03,-0.174
2022/11/04,-0.149
2022/11/05,-0.123
2022/11/06,-0.096
2022/11/07,-0.07
2022/11/08,-0.048
2022/11/09,-0.033
2022/11/10,-0.022
2022/11/11,-0.016
2022/11/12,-0.012
2022/11/13,-0.013
2022/11/14,-0.017
2022/11/15,-0.023
2022/11/16,-0.032
2022/11/17,-0.043
2022/11/18,-0.055
2022/11/19,-0.069
2022/11/20,-0.084
2022/11/21,-0.101
2022/11/22,-0.12
2022/11/23,-0.139
2022/11/24,-0.157
2022/11/25,-0.174
2022/11/26,-0.19
2022/11/27,-0.205
2022/11/28,-0.22
2022/11/29,-0.233
2022/11/30,-0.243
