Date,activeaddresses14trx
2022/09/13,-0.217
2022/09/14,-0.184
2022/09/15,-0.316
2022/09/16,-0.624
2022/09/17,-1.036
2022/09/18,-1.257
2022/09/19,-1.345
2022/09/20,-1.336
2022/09/21,-1.266
2022/09/22,-1.148
2022/09/23,-1.001
2022/09/24,-0.83
2022/09/25,-0.658
2022/09/26,-0.485
2022/09/27,-0.289
2022/09/28,-0.129
2022/09/29,0.009
2022/09/30,0.123
2022/10/01,0.214
2022/10/02,0.282
2022/10/03,0.314
2022/10/04,0.335
2022/10/05,0.358
2022/10/06,0.4
2022/10/07,0.446
2022/10/08,0.518
2022/10/09,0.598
2022/10/10,0.672
2022/10/11,0.721
2022/10/12,0.733
2022/10/13,0.717
2022/10/14,0.67
2022/10/15,0.611
2022/10/16,0.52
2022/10/17,0.423
2022/10/18,0.317
2022/10/19,0.22
2022/10/20,0.153
2022/10/21,0.104
2022/10/22,0.042
2022/10/23,-0.02
2022/10/24,-0.072
2022/10/25,-0.122
2022/10/26,-0.151
2022/10/27,-0.159
2022/10/28,-0.172
2022/10/29,-0.196
2022/10/30,-0.219
2022/10/31,-0.239
2022/11/01,-0.249
2022/11/02,-0.27
2022/11/03,-0.268
2022/11/04,-0.281
2022/11/05,-0.304
2022/11/06,-0.334
2022/11/07,-0.338
2022/11/08,-0.339
2022/11/09,-0.324
2022/11/10,-0.302
2022/11/11,-0.279
2022/11/12,-0.263
2022/11/13,-0.251
2022/11/14,-0.215
2022/11/15,-0.165
2022/11/16,-0.118
2022/11/17,-0.065
2022/11/18,-0.031
2022/11/19,-0.035
2022/11/20,-0.067
2022/11/21,-0.117
2022/11/22,-0.176
2022/11/23,-0.223
2022/11/24,-0.24
2022/11/25,-0.231
2022/11/26,-0.226
2022/11/27,-0.238
2022/11/28,-0.206
2022/11/29,-0.168
2022/11/30,-0.141
