Date,activeaddresses7var
2022/10/27,930567578
2022/10/28,739574222
2022/10/29,710658726
2022/10/30,700378600
2022/10/31,714671299
2022/11/01,679222099
2022/11/02,773782246
2022/11/03,580388811
2022/11/04,813379163
2022/11/05,972305598
2022/11/06,1191920315
2022/11/07,1437095345
2022/11/08,1317657353
2022/11/09,1435880797
2022/11/10,1045288315
2022/11/11,906824001
2022/11/12,701504949
2022/11/13,306662341
2022/11/14,601346925
2022/11/15,820667475
2022/11/16,830812187
2022/11/17,974523525
2022/11/18,996513781
2022/11/19,1832727740
2022/11/20,2859655627
2022/11/21,3289821059
2022/11/22,2814580004
2022/11/23,2240935769
2022/11/24,1366611147
2022/11/25,1771132330
2022/11/26,1696691447
2022/11/27,1634422465
2022/11/28,2670619694
2022/11/29,2041993870
2022/11/30,1858695954
