Date,sentinusd30emaUSD
2022/09/03,2710702039
2022/09/04,2595686604
2022/09/05,2559562532
2022/09/06,2793431876
2022/09/07,2838131064
2022/09/08,2860526750
2022/09/09,2909702691
2022/09/10,2823584547
2022/09/11,2740946220
2022/09/12,2874926496
2022/09/13,3183800076
2022/09/14,3761918911
2022/09/15,4154616770
2022/09/16,4295251452
2022/09/17,4137104776
2022/09/18,4001439025
2022/09/19,4026808508
2022/09/20,3979787190
2022/09/21,3954077577
2022/09/22,3921331011
2022/09/23,3871652514
2022/09/24,3706582302
2022/09/25,3556675258
2022/09/26,3500346632
2022/09/27,3472697184
2022/09/28,3385412814
2022/09/29,3409811672
2022/09/30,3373526866
2022/10/01,3234791278
2022/10/02,3089600494
2022/10/03,3034961731
2022/10/04,2940730887
2022/10/05,2836391850
2022/10/06,2779038433
2022/10/07,2724106377
2022/10/08,2612965798
2022/10/09,2478257661
2022/10/10,2394229520
2022/10/11,2347744914
2022/10/12,2286431680
2022/10/13,2326327865
2022/10/14,2296228113
2022/10/15,2201785224
2022/10/16,2114753022
2022/10/17,2080620157
2022/10/18,2060587161
2022/10/19,2029628485
2022/10/20,2002127420
2022/10/21,2013632169
2022/10/22,1943787410
2022/10/23,1890136275
2022/10/24,1916579240
2022/10/25,2034770859
2022/10/26,2205630516
2022/10/27,2286212906
2022/10/28,2311276045
2022/10/29,2323225338
2022/10/30,2285675168
2022/10/31,2310281037
2022/11/01,2291477351
2022/11/02,2350331860
2022/11/03,2364385835
2022/11/04,2416746943
2022/11/05,2359148628
2022/11/06,2329218450
2022/11/07,2448160251
2022/11/08,2795054523
2022/11/09,3184813275
2022/11/10,3439297551
2022/11/11,3487953423
2022/11/12,3465136324
2022/11/13,3497218821
2022/11/14,3516892776
2022/11/15,3486441406
2022/11/16,3470756550
2022/11/17,3421366242
2022/11/18,3352404443
2022/11/19,3241765070
2022/11/20,3131478977
2022/11/21,3227100283
2022/11/22,3210939259
2022/11/23,3132184495
2022/11/24,3037985992
2022/11/25,2947409549
2022/11/26,2832603595
2022/11/27,2718311887
2022/11/28,2691641286
2022/11/29,2652220981
