Date,sentinusd7wmaUSD
2022/09/04,2391987220
2022/09/05,2220354946
2022/09/06,3133905391
2022/09/07,3260094755
2022/09/08,3291901283
2022/09/09,3428601335
2022/09/10,3078040114
2022/09/11,2713090504
2022/09/12,3144923839
2022/09/13,4188611046
2022/09/14,6300058812
2022/09/15,7528302402
2022/09/16,7639994525
2022/09/17,6532221106
2022/09/18,5462413659
2022/09/19,4965144333
2022/09/20,4208809255
2022/09/21,3679176313
2022/09/22,3421681836
2022/09/23,3319040554
2022/09/24,2870520327
2022/09/25,2458451027
2022/09/26,2394780708
2022/09/27,2489270209
2022/09/28,2353840521
2022/09/29,2681558636
2022/09/30,2768902644
2022/10/01,2461032858
2022/10/02,2096677392
2022/10/03,2061152209
2022/10/04,1874293802
2022/10/05,1678186879
2022/10/06,1666504252
2022/10/07,1714729658
2022/10/08,1564264226
2022/10/09,1302607139
2022/10/10,1220063163
2022/10/11,1300096142
2022/10/12,1307499380
2022/10/13,1689121016
2022/10/14,1775289283
2022/10/15,1607024733
2022/10/16,1449903873
2022/10/17,1464302884
2022/10/18,1510167375
2022/10/19,1505244090
2022/10/20,1499431595
2022/10/21,1684372098
2022/10/22,1545506968
2022/10/23,1448406833
2022/10/24,1638993952
2022/10/25,2166206826
2022/10/26,2856397659
2022/10/27,3128680145
2022/10/28,3139853433
2022/10/29,3088824900
2022/10/30,2793064288
2022/10/31,2706306391
2022/11/01,2444378514
2022/11/02,2540451127
2022/11/03,2530470059
2022/11/04,2704102950
2022/11/05,2446830090
2022/11/06,2317104432
2022/11/07,2751273962
2022/11/08,4044717972
2022/11/09,5383621216
2022/11/10,6094611518
2022/11/11,5908739568
2022/11/12,5421735236
2022/11/13,5084251299
2022/11/14,4632876884
2022/11/15,4005422865
2022/11/16,3598294992
2022/11/17,3256386890
2022/11/18,2984295706
2022/11/19,2599213665
2022/11/20,2241297676
2022/11/21,2740490059
2022/11/22,2801451099
2022/11/23,2618260141
2022/11/24,2400289067
2022/11/25,2209700246
2022/11/26,1928235360
2022/11/27,1636832290
2022/11/28,1673218387
2022/11/29,1735985006
