Date,activeaddresses3trx
2022/09/03,1.149
2022/09/04,2.366
2022/09/05,1.858
2022/09/06,0.45
2022/09/07,-0.682
2022/09/08,-0.703
2022/09/09,-0.279
2022/09/10,-0.784
2022/09/11,-0.846
2022/09/12,-0.748
2022/09/13,-0.011
2022/09/14,1.233
2022/09/15,-7.735
2022/09/16,-17.905
2022/09/17,-24.855
2022/09/18,-6.91
2022/09/19,10.921
2022/09/20,15.946
2022/09/21,12.957
2022/09/22,9.41
2022/09/23,6.32
2022/09/24,4.646
2022/09/25,2.796
2022/09/26,1.905
2022/09/27,2.744
2022/09/28,0.985
2022/09/29,0.165
2022/09/30,-0.29
2022/10/01,-0.517
2022/10/02,-0.607
2022/10/03,-1.437
2022/10/04,-1.031
2022/10/05,-0.057
2022/10/06,1.595
2022/10/07,1.959
2022/10/08,3.006
2022/10/09,3.052
2022/10/10,2.318
2022/10/11,0.825
2022/10/12,-0.802
2022/10/13,-1.63
2022/10/14,-2.342
2022/10/15,-2.103
2022/10/16,-2.844
2022/10/17,-2.598
2022/10/18,-2.388
2022/10/19,-1.511
2022/10/20,0.363
2022/10/21,1.119
2022/10/22,-0.281
2022/10/23,-0.887
2022/10/24,-0.6
2022/10/25,-0.617
2022/10/26,0.291
2022/10/27,1.186
2022/10/28,0.326
2022/10/29,-0.745
2022/10/30,-0.915
2022/10/31,-0.671
2022/11/01,-0.13
2022/11/02,-0.771
2022/11/03,0.439
2022/11/04,-0.534
2022/11/05,-1.236
2022/11/06,-1.592
2022/11/07,0.122
2022/11/08,0.36
2022/11/09,1.025
2022/11/10,0.991
2022/11/11,0.662
2022/11/12,-0.066
2022/11/13,-0.361
2022/11/14,0.937
2022/11/15,1.73
2022/11/16,1.214
2022/11/17,1.165
2022/11/18,0.032
2022/11/19,-1.9
2022/11/20,-2.983
2022/11/21,-3.208
2022/11/22,-2.78
2022/11/23,-1.337
2022/11/24,0.873
2022/11/25,2.141
2022/11/26,1.246
2022/11/27,-0.447
2022/11/28,1.644
2022/11/29,1.714
2022/11/30,0.607
