Date,difficulty3trx
2022/10/12,-46.518
2022/10/13,-46.635
2022/10/14,-46.744
2022/10/15,-46.847
2022/10/16,-46.943
2022/10/17,-47.033
2022/10/18,-47.119
2022/10/19,-47.199
2022/10/20,-47.276
2022/10/21,-47.348
2022/10/22,-47.416
2022/10/23,-47.481
2022/10/24,-47.543
2022/10/25,-47.602
2022/10/26,-47.658
2022/10/27,-47.711
2022/10/28,-47.763
2022/10/29,-47.811
2022/10/30,-47.858
2022/10/31,-47.903
2022/11/01,-47.946
2022/11/02,-47.987
2022/11/03,-48.027
2022/11/04,-48.065
2022/11/05,-48.102
2022/11/06,-48.137
2022/11/07,-48.171
2022/11/08,-48.204
2022/11/09,-48.236
2022/11/10,-48.266
2022/11/11,-48.296
2022/11/12,-48.324
2022/11/13,-48.352
2022/11/14,-48.379
2022/11/15,-48.405
2022/11/16,-48.43
2022/11/17,-48.454
2022/11/18,-48.477
2022/11/19,-48.5
2022/11/20,-48.522
2022/11/21,-48.544
2022/11/22,-48.565
2022/11/23,-48.585
2022/11/24,-48.605
2022/11/25,-48.624
2022/11/26,-48.643
2022/11/27,-48.661
2022/11/28,-48.679
2022/11/29,-48.696
