Date,sentinusd14trxUSD
2022/08/30,-0.495
2022/08/31,-0.392
2022/09/01,-0.27
2022/09/02,-0.031
2022/09/03,0.013
2022/09/04,-0.113
2022/09/05,-0.245
2022/09/06,-0.006
2022/09/07,0.225
2022/09/08,0.41
2022/09/09,0.593
2022/09/10,0.582
2022/09/11,0.443
2022/09/12,0.516
2022/09/13,0.964
2022/09/14,2.006
2022/09/15,3.135
2022/09/16,3.91
2022/09/17,4.033
2022/09/18,3.774
2022/09/19,3.479
2022/09/20,3.094
2022/09/21,2.694
2022/09/22,2.293
2022/09/23,1.89
2022/09/24,1.387
2022/09/25,0.851
2022/09/26,0.4
2022/09/27,0.045
2022/09/28,-0.293
2022/09/29,-0.503
2022/09/30,-0.676
2022/10/01,-0.919
2022/10/02,-1.214
2022/10/03,-1.451
2022/10/04,-1.681
2022/10/05,-1.914
2022/10/06,-2.097
2022/10/07,-2.239
2022/10/08,-2.409
2022/10/09,-2.627
2022/10/10,-2.822
2022/10/11,-2.955
2022/10/12,-3.058
2022/10/13,-3.01
2022/10/14,-2.937
2022/10/15,-2.931
2022/10/16,-2.971
2022/10/17,-2.972
2022/10/18,-2.923
2022/10/19,-2.854
2022/10/20,-2.765
2022/10/21,-2.602
2022/10/22,-2.519
2022/10/23,-2.472
2022/10/24,-2.318
2022/10/25,-1.921
2022/10/26,-1.256
2022/10/27,-0.577
2022/10/28,-0.016
2022/10/29,0.411
2022/10/30,0.634
2022/10/31,0.822
2022/11/01,0.897
2022/11/02,1.031
2022/11/03,1.119
2022/11/04,1.238
2022/11/05,1.181
2022/11/06,1.055
2022/11/07,1.14
2022/11/08,1.741
2022/11/09,2.721
2022/11/10,3.659
2022/11/11,4.173
2022/11/12,4.276
2022/11/13,4.196
2022/11/14,3.989
2022/11/15,3.646
2022/11/16,3.255
2022/11/17,2.811
2022/11/18,2.328
2022/11/19,1.793
2022/11/20,1.243
2022/11/21,0.935
2022/11/22,0.67
2022/11/23,0.373
2022/11/24,0.047
2022/11/25,-0.287
2022/11/26,-0.645
2022/11/27,-1.013
2022/11/28,-1.281
2022/11/29,-1.488
