Date,fee_to_reward90rocUSD
2022/09/06,-30.744
2022/09/07,-10.414
2022/09/08,-1.827
2022/09/09,-15.898
2022/09/10,-31.908
2022/09/11,-68.137
2022/09/12,-48.491
2022/09/13,-36.923
2022/09/14,-26.696
2022/09/15,-8.334
2022/09/16,-45.681
2022/09/17,-50.433
2022/09/18,-33.375
2022/09/19,-30.562
2022/09/20,-24.763
2022/09/21,-15.675
2022/09/22,-35.413
2022/09/23,-12.443
2022/09/24,-30.24
2022/09/25,-34.049
2022/09/26,-26.379
2022/09/27,-39.78
2022/09/28,-34.721
2022/09/29,-17.81
2022/09/30,4.664
2022/10/01,-18.69
2022/10/02,-28.763
2022/10/03,-23.292
2022/10/04,-23.751
2022/10/05,-14.1
2022/10/06,-17.339
2022/10/07,-15.615
2022/10/08,-21.735
2022/10/09,-35.913
2022/10/10,-19.501
2022/10/11,-34.238
2022/10/12,-28.994
2022/10/13,-12.711
2022/10/14,-29.033
2022/10/15,-30.231
2022/10/16,-35.598
2022/10/17,-18.727
2022/10/18,-11.459
2022/10/19,-10.255
2022/10/20,16.02
2022/10/21,35.328
2022/10/22,-7.308
2022/10/23,-21.159
2022/10/24,-8.975
2022/10/25,-15.776
2022/10/26,-12.852
2022/10/27,-15.442
2022/10/28,8.551
2022/10/29,9.991
2022/10/30,-38.071
2022/10/31,-0.452
2022/11/01,-3.595
2022/11/02,19.494
2022/11/03,12.982
2022/11/04,39.759
2022/11/05,-10.926
2022/11/06,-24.055
2022/11/07,-10.927
2022/11/08,51.789
2022/11/09,107.079
2022/11/10,103.718
2022/11/11,72.06
2022/11/12,14.756
2022/11/13,-5.289
2022/11/14,40.919
2022/11/15,12.976
2022/11/16,10.882
2022/11/17,-18.597
2022/11/18,-6.368
2022/11/19,-17.404
2022/11/20,-19.496
2022/11/21,4.076
2022/11/22,8.842
2022/11/23,-20.914
2022/11/24,-29.897
2022/11/25,-15.546
2022/11/26,-18.774
2022/11/27,-38.242
2022/11/28,-28.444
2022/11/29,-31.422
