Date,transactions14trx
2022/09/15,-0.124
2022/09/16,-0.027
2022/09/17,0.09
2022/09/18,0.176
2022/09/19,0.234
2022/09/20,0.273
2022/09/21,0.285
2022/09/22,0.284
2022/09/23,0.273
2022/09/24,0.254
2022/09/25,0.229
2022/09/26,0.209
2022/09/27,0.208
2022/09/28,0.196
2022/09/29,0.181
2022/09/30,0.186
2022/10/01,0.188
2022/10/02,0.189
2022/10/03,0.219
2022/10/04,0.24
2022/10/05,0.25
2022/10/06,0.259
2022/10/07,0.262
2022/10/08,0.259
2022/10/09,0.23
2022/10/10,0.195
2022/10/11,0.16
2022/10/12,0.115
2022/10/13,0.074
2022/10/14,0.028
2022/10/15,-0.026
2022/10/16,-0.095
2022/10/17,-0.151
2022/10/18,-0.198
2022/10/19,-0.23
2022/10/20,-0.238
2022/10/21,-0.236
2022/10/22,-0.261
2022/10/23,-0.29
2022/10/24,-0.315
2022/10/25,-0.332
2022/10/26,-0.332
2022/10/27,-0.318
2022/10/28,-0.305
2022/10/29,-0.298
2022/10/30,-0.295
2022/10/31,-0.288
2022/11/01,-0.276
2022/11/02,-0.274
2022/11/03,-0.259
2022/11/04,-0.255
2022/11/05,-0.27
2022/11/06,-0.294
2022/11/07,-0.291
2022/11/08,-0.264
2022/11/09,-0.203
2022/11/10,-0.129
2022/11/11,-0.065
2022/11/12,-0.029
2022/11/13,0.009
2022/11/14,0.059
2022/11/15,0.103
2022/11/16,0.128
2022/11/17,0.144
2022/11/18,0.131
2022/11/19,0.08
2022/11/20,0.009
2022/11/21,-0.063
2022/11/22,-0.133
2022/11/23,-0.196
2022/11/24,-0.247
2022/11/25,-0.285
2022/11/26,-0.326
2022/11/27,-0.379
2022/11/28,-0.391
2022/11/29,-0.383
