Date,sentinusd14wmaUSD
2022/09/04,2522386471
2022/09/05,2462706253
2022/09/06,2954706972
2022/09/07,3048040024
2022/09/08,3089351501
2022/09/09,3180470774
2022/09/10,2991503394
2022/09/11,2803497400
2022/09/12,3058342817
2022/09/13,3678801500
2022/09/14,4852729583
2022/09/15,5632974382
2022/09/16,5879992330
2022/09/17,5509043527
2022/09/18,5159214655
2022/09/19,5113566759
2022/09/20,4899228066
2022/09/21,4750155097
2022/09/22,4582206199
2022/09/23,4372410421
2022/09/24,3922004533
2022/09/25,3483419899
2022/09/26,3219763697
2022/09/27,3028191683
2022/09/28,2753408398
2022/09/29,2793273990
2022/09/30,2768933575
2022/10/01,2561233640
2022/10/02,2327607768
2022/10/03,2271763510
2022/10/04,2147305366
2022/10/05,2005808027
2022/10/06,1969005408
2022/10/07,1943836878
2022/10/08,1806834296
2022/10/09,1609274652
2022/10/10,1506664330
2022/10/11,1484799847
2022/10/12,1439406464
2022/10/13,1601884109
2022/10/14,1633201766
2022/10/15,1536936166
2022/10/16,1447115141
2022/10/17,1456267961
2022/10/18,1496266658
2022/10/19,1509150505
2022/10/20,1522602239
2022/10/21,1616275865
2022/10/22,1540952955
2022/10/23,1490454605
2022/10/24,1592738146
2022/10/25,1877454819
2022/10/26,2267017355
2022/10/27,2461495725
2022/10/28,2546742105
2022/10/29,2600467240
2022/10/30,2537637900
2022/10/31,2589796620
2022/11/01,2545224257
2022/11/02,2656269623
2022/11/03,2667117395
2022/11/04,2749818472
2022/11/05,2602770300
2022/11/06,2499576172
2022/11/07,2692602623
2022/11/08,3354753428
2022/11/09,4112919853
2022/11/10,4603932388
2022/11/11,4668500675
2022/11/12,4577381113
2022/11/13,4590604164
2022/11/14,4561306113
2022/11/15,4420228449
2022/11/16,4295835945
2022/11/17,4099317013
2022/11/18,3854459830
2022/11/19,3522117182
2022/11/20,3174671576
2022/11/21,3241519306
2022/11/22,3085901703
2022/11/23,2844944300
2022/11/24,2626769914
2022/11/25,2455494765
2022/11/26,2246443791
2022/11/27,2041875474
2022/11/28,2030783626
2022/11/29,2004045811
